locnumber;standyear;rotation;clone;repetition;shoots;dbh1;d0.1 1;dbh2;d0.1 2;dbh3;d0.1 3;dbh4;d0.1 4;dbh5;d0.1 5;dbh6;d0.1 6;dbh7;d0.1 7;dbh8;d0.1 8;dbh9;d0.1 9;dbh10;d0.1 10;dbh11;d0.1 11;dbh12;dbh13;dbh14;dbh15;height;l 1;l 2;l 3;l 4;l 5;l 6;l 7;l 8;l 9;l 10;l 11;l 12;l 13;remark;location;acqdate;treenumber
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;56
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;57
37;4;2;1;2;6;10;;11;;15;;26;;17;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;58
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;59
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;60
37;4;2;1;2;7;4;;6;;10;;11;;20;;5;;5;;;;;;;;;;;;;;;14;21;22;30;40;19;14;;;;;;;;;20120306;61
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;62
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;63
37;4;2;1;2;4;7;;5;;12;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;64
37;4;2;1;2;5;5;;10;;14;;22;;15;;;;;;;;;;;;;;;;;;;18;25;33;40;35;;;;;;;;;;;20120306;65
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;66
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;67
37;4;2;1;2;4;9;;17;;10;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;68
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;69
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;70
37;4;2;1;2;8;6;;3;;18;;11;;27;;15;;12;;7;;;;;;;;;;;;;18;14;32;24;45;35;30;21;;;;;;;;20120306;71
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;72
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;73
37;4;2;1;2;8;6;;4;;5;;15;;6;;8;;5;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;74
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;75
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;76
37;4;2;1;2;4;6;;6;;23;;6;;;;;;;;;;;;;;;;;;;;;17;16,5;40;19;;;;;;;;;;;;20120306;77
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;78
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;79
37;4;2;1;2;4;3;;12;;16;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;80
37;4;2;1;2;4;5;;15;;6;;32;;;;;;;;;;;;;;;;;;;;;15;34;18;55;;;;;;;;;;;;20120306;81
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;82
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;83
37;4;2;1;2;8;5;;5;;23;;10;;23;;7;;6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;84
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;85
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;86
37;4;2;1;2;8;7;;5;;17;;20;;20;;13;;10;;5;;;;;;;;;;;;;21;17;35;40;40;30;24;15,5;;;;;;;;20120306;87
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;88
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;89
37;4;2;1;2;1;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;90
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;91
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;92
37;4;2;1;2;4;14;;11;;21;;8;;;;;;;;;;;;;;;;;;;;;32;26;40;21;;;;;;;;;;;;20120306;93
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;94
37;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;95
37;4;2;1;2;5;12;;16;;4;;12;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;96
37;4;2;1;3;4;11;;12;;15;;11;;;;;;;;;;;;;;;;;;;;;25,5;29;33;26,5;;;;;;;;;;;;20120306;97
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;98
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;99
37;4;2;1;3;4;23;;15;;9;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;100
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;101
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;102
37;4;2;1;3;7;6;;14;;16;;13;;6;;7;;3;;;;;;;;;;;;;;;16;31;33;31;13;16;12,5;;;;;;;;;20120306;103
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;104
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;105
37;4;2;1;3;7;5;;15;;11;;13;;5;;8;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;106
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;107
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;108
37;4;2;1;3;6;11;;18;;11;;7;;5;;12;;;;;;;;;;;;;;;;;29;35;29;22,5;20;27,5;;;;;;;;;;20120306;109
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;110
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;111
37;4;2;1;3;5;4;;6;;15;;20;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;112
37;4;2;1;3;8;15;;7;;6;;15;;21;;13;;9;;5;;;;;;;;;;;;;31;17;15,5;33;40;31;23;15,5;;;;;;;;20120306;113
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;114
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;115
37;4;2;1;3;4;7;;12;;3;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;116
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;117
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;118
37;4;2;1;3;6;16;;7;;6;;11;;6;;7;;;;;;;;;;;;;;;;;33;18;22;24;16,5;16;;;;;;;;;;20120306;119
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;120
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;121
37;4;2;1;3;8;3;;6;;14;;10;;10;;13;;7;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;122
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;123
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;124
37;4;2;1;3;4;14;;17;;17;;12;;;;;;;;;;;;;;;;;;;;;30;35;24;;;;;;;;;;;;;20120306;125
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;126
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;127
37;4;2;1;3;2;11;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;128
37;4;2;1;3;5;5;;6;;13;;13;;7;;;;;;;;;;;;;;;;;;;13;18;29;30;23;;;;;;;;;;;20120306;129
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;130
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;131
37;4;2;1;3;5;13;;13;;16;;9;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;132
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;133
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;134
37;4;2;1;3;11;5;;4;;15;;7;;7;;12;;8;;8;;7;;6;;5;;;;;;;17,5;15,5;32;20;19;25;24;25;17;16,5;16;;;;;20120306;135
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;136
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;137
37;4;2;1;3;2;12;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;138
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;139
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;140
37;4;2;1;3;7;16;;10;;14;;10;;7;;7;;6;;;;;;;;;;;;;;;33;22;32;27;21;19;12;;;;;;;;;20120306;141
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;142
37;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;143
37;4;2;1;3;3;7;;10;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;144
37;4;2;1;4;6;6;;10;;10;;7;;20;;18;;;;;;;;;;;;;;;;;16;24;23;21;40;38;;;;;;;;;;20120306;145
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;146
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;147
37;4;2;1;4;2;3;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;148
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;149
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;150
37;4;2;1;4;4;5;;10;;15;;15;;;;;;;;;;;;;;;;;;;;;17;24;32;33;;;;;;;;;;;;20120306;151
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;152
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;153
37;4;2;1;4;9;10;;6;;22;;5;;6;;9;;15;;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;154
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;155
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;156
37;4;2;1;4;5;5;;20;;13;;7;;5;;;;;;;;;;;;;;;;;;;16;37;34;24;15;;;;;;;;;;;20120306;157
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;158
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;159
37;4;2;1;4;6;5;;25;;12;;12;;11;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;160
37;4;2;1;4;5;10;;14;;20;;15;;7;;;;;;;;;;;;;;;;;;;27;32;27;31;19;;;;;;;;;;;20120306;161
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;162
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;163
37;4;2;1;4;6;5;;6;;11;;13;;18;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;164
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;165
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;166
37;4;2;1;4;4;11;;16;;6;;12;;;;;;;;;;;;;;;;;;;;;29;36;19;31;;;;;;;;;;;;20120306;167
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;168
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;169
37;4;2;1;4;5;6;;3;;15;;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;170
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;171
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;172
37;4;2;1;4;6;5;;10;;22;;10;;17;;5;;;;;;;;;;;;;;;;;13;23;40;25;40;14;;;;;;;;;;20120306;173
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;174
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;175
37;4;2;1;4;5;5;;9;;23;;12;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;176
37;4;2;1;4;9;7;;10;;15;;21;;15;;10;;16;;5;;7;;;;;;;;;;;21;27;35;40;28;34;17;22;;;;;;;;20120306;177
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;178
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;179
37;4;2;1;4;2;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;180
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;181
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;182
37;4;2;1;4;5;10;;15;;18;;18;;6;;;;;;;;;;;;;;;;;;;27;33;37;37;16,5;;;;;;;;;;;20120306;183
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;184
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;185
37;4;2;1;4;2;18;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;186
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;187
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;188
37;4;2;1;4;6;7;;7;;17;;25;;20;;7;;;;;;;;;;;;;;;;;17;17;35;40;37;17;;;;;;;;;;20120306;189
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;190
37;4;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;191
37;4;2;1;4;6;7;;12;;21;;7;;3;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;192
37;4;2;2;1;3;5;;3;;3;;;;;;;;;;;;;;;;;;;;;;;13;11;12;;;;;;;;;;;;;20120306;1
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;2
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;3
37;4;2;2;1;6;25;;25;;21;;22;;10;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;4
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;5
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;6
37;4;2;2;1;4;23;;12;;12;;13;;;;;;;;;;;;;;;;;;;;;45;27;24;32;;;;;;;;;;;;20120306;7
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;8
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;9
37;4;2;2;1;4;10;;7;;4;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;10
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;11
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;12
37;4;2;2;1;7;6;;19;;8;;7;;22;;21;;7;;;;;;;;;;;;;;;20;40;22;19;42;40;18;;;;;;;;;20120306;13
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;14
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;15
37;4;2;2;1;5;17;;21;;13;;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;16
37;4;2;2;1;4;23;;5;;22;;10;;;;;;;;;;;;;;;;;;;;;40;16;40;27;;;;;;;;;;;;20120306;17
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;18
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;19
37;4;2;2;1;7;8;;12;;26;;20;;10;;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;20
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;21
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;22
37;4;2;2;1;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;20120306;23
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;24
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;25
37;4;2;2;1;2;6;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;26
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;27
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;28
37;4;2;2;1;6;20;;15;;4;;11;;5;;20;;;;;;;;;;;;;;;;;37;30;15;30;18;40;;;;;;;;;;20120306;29
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;30
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;31
37;4;2;2;1;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;32
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;33
37;4;2;2;1;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;;;;;;;;;;;;20120306;34
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;35
37;4;2;2;1;4;5;;22;;23;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;36
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;37
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;38
37;4;2;2;1;6;5;;6;;5;;17;;17;;16;;;;;;;;;;;;;;;;;16,5;16;12,5;32;33;33;;;;;;;;;;20120306;39
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;40
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;41
37;4;2;2;1;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;42
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;43
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;44
37;4;2;2;1;9;5;;15;;22;;15;;7;;12;;7;;7;;7;;;;;;;;;;;15;30;40;32;19;31;19;19;20;;;;;;;20120306;45
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;46
37;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;47
37;4;2;2;1;2;5;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;48
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;49
37;4;2;2;2;8;3;;7;;20;;19;;11;;20;;8;;6;;;;;;;;;;;;;15;22;34;28;34;23;17;;;;;;;;;20120306;50
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;51
37;4;2;2;2;3;5;;4;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;52
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;53
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;54
37;4;2;2;2;2;15;;6;;;;;;;;;;;;;;;;;;;;;;;;;32;22;;;;;;;;;;;;;;20120306;55
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;56
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;57
37;4;2;2;2;9;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;58
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;59
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;60
37;4;2;2;2;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;;20120306;61
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;62
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;63
37;4;2;2;2;2;5;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;64
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;65
37;4;2;2;2;6;5;;23;;18;;13;;17;;6;;;;;;;;;;;;;;;;;20;35;33;30;33;23;;;;;;;;;;20120306;66
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;67
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;68
37;4;2;2;2;10;5;;5;;9;;15;;15;;21;;7;;9;;7;;7;;;;;;;;;;;;;;;;;;;;;;;;20120306;69
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;70
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;71
37;4;2;2;2;3;4;;15;;9;;;;;;;;;;;;;;;;;;;;;;;13,5;31;20;;;;;;;;;;;;;20120306;72
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;73
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;74
37;4;2;2;2;2;15;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;75
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;76
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;77
37;4;2;2;2;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;;;;;;;;20120306;78
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;79
37;4;2;2;2;5;5;;5;;11;;12;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;80
37;4;2;2;2;6;7;;15;;12;;12;;20;;9;;;;;;;;;;;;;;;;;20,5;33;30;31;35;17;;;;;;;;;;20120306;81
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;82
37;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20120306;83
